"artist_name","user_first_name","item_in_session","user_last_name","song_length","session_id","song_title","user_id"
"The Black Keys","Jacqueline","50","Lynch","196.91057","559","All Hands Against His Own","29"
"Lupe Fiasco","Evelin","3","Ayala","273.94567","495","Shining Down [feat. Matthew Santos] (Amended Album Version)","34"
"Franz Ferdinand","Jacqueline","51","Lynch","247.24853","559","Take Me Out","29"
"The Spill Canvas","Alivia","1","Terrell","204.90404","572","Bracelets (LP Version)","4"
"Kings Of Leon","Jacqueline","52","Lynch","231.81016","559","Use Somebody","29"
"James Blunt","Ayla","1","Johnson","257.95873","544","Goodbye My Lover","63"
"The Hush Sound","Jacqueline","53","Lynch","196.28363","559","We Intertwined (Album Version)","29"
"The All-American Rejects","Jacqueline","54","Lynch","238.86322","559","Move Along","29"
"Joseph Arthur","Jacqueline","55","Lynch","167.75791","559","Enough To Get Away With","29"
"Nek","Jacqueline","56","Lynch","211.12118","559","Parliamo al singolare","29"
"Joe Satriani","Jacqueline","57","Lynch","201.63873","559","Always With Me_ Always With You","29"
"Iron & Wine","Jacqueline","58","Lynch","205.89669","559","Each Coming Night","29"
"Scritti Politti","Jacqueline","59","Lynch","286.9024","559","Wood Beez","29"
"The Bats","Connar","1","Moreno","367.12444","585","Crow Song","62"
"Wolfmother","Tegan","0","Levine","280.86812","574","Joker And The Thief","80"
"Starting Rock Feat. Diva Avari","Jayden","0","Graves","367.62077","534","Don't Go","25"
"Jason Mraz","Connar","2","Moreno","187.50649","585","Wordplay (Album Version)","62"
"Klaxons","Tegan","1","Levine","161.07057","574","Totem On The Timeline","80"
"Caifanes","Connar","3","Moreno","273.99791","585","Nubes","62"
"Information Society","Mohammad","1","Rodriguez","281.80853","565","The Seeds of Pain","88"
"Nirvana","Tegan","2","Levine","218.06975","574","You Know You're Right","80"
"Erykah Badu","Jayden","1","Graves","336.45669","534","Me","25"
"Kid Cudi","Tegan","3","Levine","227.34322","574","Up Up & Away","80"
"That Petrol Emotion","Mohammad","2","Rodriguez","265.1424","565","Sooner Or Later","88"
"K-Ci & JoJo","Jayden","2","Graves","331.31057","534","All My Life","25"
"Neil Young","Tegan","4","Levine","557.13914","574","Love And Only Love (1991 Live LP Version)","80"
"The Smiths","Jayden","3","Graves","159.08526","534","Cemetery Gates","25"
"Enrique Iglesias","Jayden","4","Graves","217.99138","534","DÃÂ­melo","25"
"You Me At Six","Tegan","5","Levine","366.41914","574","Always Attract","80"
"Kanye West","Jayden","5","Graves","242.93832","534","We Don't Care","25"
"Mariah Carey / Twista","Jayden","6","Graves","194.7424","534","One And Only","25"
"Screamin' Jay Hawkins","Tegan","6","Levine","265.50812","574","Heart Attack and Vine","80"
"Justin Timberlake","Jayden","7","Graves","283.84608","534","Like I Love You","25"
"Marc Et Claude","Kevin","0","Arellano","220.86485","549","I Need Your Lovin' (Like The Sunshine) (Radio Edit)","66"
"Sparklehorse","Tegan","7","Levine","220.3424","574","Marigold","80"
"Hollywood Undead","Jayden","9","Graves","185.20771","534","No. 5","25"
"Violet Indiana","Tegan","8","Levine","226.87302","574","Hiding","80"
"Coldplay","Adler","0","Barrera","318.6673","493","Politik","100"
"Linkin Park","Adler","1","Barrera","268.61669","493","New Divide (Album Version)","100"
"Eliza Doolittle","Tegan","10","Levine","200.30649","574","Police Car","80"
"Great Lake Swimmers","Tegan","11","Levine","228.54485","574","Bodies and Minds","80"
"Jackson Conti","Tegan","12","Levine","158.64118","574","Tijuca Man","80"
"Parov Stelar","Tegan","13","Levine","281.5473","574","KissKiss","80"
"Skalpel","Samuel","0","Gonzalez","163.49995","504","Test Drive","61"
"Tiga & Zyntherius","Tegan","14","Levine","502.85669","574","Sunglasses At Night","80"
"Master P","Samuel","1","Gonzalez","205.42649","504","Light It Up (LP Version)","61"
"Jimmy Eat World","Samuel","2","Gonzalez","385.802","504","Drugs Or Me","61"
"Justin Timberlake","Tegan","15","Levine","277.9424","574","LoveStoned/I Think She Knows","80"
"FM Static","Tegan","16","Levine","170.81424","574","Definitely Maybe","80"
"Bill Conti","Tegan","17","Levine","169.97832","574","Gonna Fly Now (Theme From ""Rocky"")","80"
"Arctic Monkeys","Ava","1","Robinson","224.83546","578","Crying Lightning","50"
"Eagles","Tegan","18","Levine","372.29669","574","Hotel California","80"
"The Postal Service","Tegan","19","Levine","266.47465","574","Such Great Heights","80"
"Scott Matthews","Tegan","20","Levine","299.72853","574","City Headache","80"
"Mazzy Star","Tegan","21","Levine","222.1971","574","Unreflected","80"
"Pendulum","Tegan","22","Levine","312.97261","574","Blood sugar","80"
"Avril Lavigne","Tegan","23","Levine","244.50567","574","Complicated","80"
"El Koala","Tegan","24","Levine","213.62893","574","Lola","80"
"Musiq","Tegan","25","Levine","304.69179","574","Love","80"
"Los Pericos","Tegan","26","Levine","263.44444","574","Nada Que Perder (Live)","80"
"Holy Fuck","Colm","0","Santana","209.76281","540","Milkshake","67"
"Cash Cash","Colm","1","Santana","212.16608","540","Electric Hearts","67"
"OutKast","Colm","2","Santana","140.17261","540","God","67"
"Tab Benoit","Colm","3","Santana","221.09995","540","Jambalaya","67"
"Atomic Kitten","Tegan","28","Levine","197.32853","574","Eternal Flame (Single Version)","80"
"August Burns Red","Colm","4","Santana","252.21179","540","Composure","67"
"Nickelback","Tegan","29","Levine","248.05832","574","If Today Was Your Last Day (Album Version)","80"
"Dropkick Murphys","Tegan","30","Levine","205.66159","574","The Wild Rover (Album Version)","80"
"Nocturnal Rites","Tegan","31","Levine","260.62322","574","The Vision","80"
"Tony Bennett & k.d. lang","Kynnedi","0","Sanchez","188.26404","334","That's My Home","89"
"Wyclef Jean featuring Akon_ Lil Wayne_ and introducing Niia","Tegan","32","Levine","239.43791","574","Sweetest Girl (Dollar Bill)","80"
"ZÃÂ©lia Duncan","Tegan","33","Levine","170.78812","574","Catedral ( Catedral Song)","80"
"BjÃÂ¶rk","Tegan","34","Levine","348.57751","574","Undo","80"
"Massive Attack","Tegan","35","Levine","251.24526","574","Exchange","80"
"Miley Cyrus","Tegan","36","Levine","182.9873","574","Someday","80"
"Aztec Camera","Tegan","37","Levine","204.72118","574","Walk Out To Winter","80"
"Spinetta Jade","Tegan","38","Levine","270.31465","574","El Hombre Dirigente","80"
"Planet X","Tegan","39","Levine","299.38893","574","Snuff","80"
"OneRepublic","Tegan","40","Levine","224.67873","574","Secrets","80"
"Justin Timberlake","Tegan","41","Levine","355.99628","574","LoveStoned/I Think She Knows","80"
"The Specials","Tegan","42","Levine","174.10567","574","A Message To You Rudy","80"
"Pearl Jam","Tegan","43","Levine","268.7473","574","Better Man","80"
"Big & Rich","Tegan","44","Levine","212.74077","574","Lost In This Moment","80"
"Survivor","Tegan","45","Levine","245.36771","574","Eye Of The Tiger","80"
"Sam Sparro","Tegan","46","Levine","247.17016","574","Sick","80"
"Breaking Benjamin","Tegan","47","Levine","216.31955","574","Forget It","80"
"Toro Y Moi","Tegan","48","Levine","224.33914","574","Thanks Vision","80"
"3OH!3","Tegan","49","Levine","196.28363","574","DONTTRUSTME [BENNYBLANCOREMIX] FEATURINGKIDCUDI (Explicit Bonus Version)","80"
"Polly Paulusma","Tegan","50","Levine","222.9024","574","Give It Back","80"
"China Crisis","Tegan","51","Levine","219.32363","574","Black Man Ray","80"
"Me'Shell Ndegeocello","Tegan","52","Levine","334.86322","574","Elliptical","80"
"Laurent Voulzy","Tegan","53","Levine","240.92689","574","Belle-Ile-En-Mer","80"
"JoÃÂ£o Gilberto","Tegan","54","Levine","258.37669","574","Ave Maria No Morro","80"
"Keith Sweat","Jayden","0","Fox","312.99873","419","In Your Eyes (LP Version)","101"
"Phoenix","Jayden","0","Fox","195.91791","603","Rally","101"
"MC 900 Ft. Jesus","Jayden","1","Fox","331.31057","603","The City Sleeps","101"
"Gwen Stefani","Jayden","2","Fox","216.76363","603","Danger Zone","101"
"VHS Or Beta","Jayden","3","Fox","216.94649","603","You Got Me","101"
"BjÃÂ¶rk","Jayden","4","Fox","348.57751","603","Undo","101"
"Lily Allen","Jayden","5","Fox","194.66404","603","Not Big","101"
"Radiohead","Jayden","6","Fox","231.91465","603","(Nice Dream)","101"
"Dwight Yoakam","Jayden","7","Fox","239.3073","603","You're The One","101"
"Grandmaster Flash & The Furious Five","Kate","2","Harrell","429.63546","584","The Message","97"
"MichÃÂ¨le Arnaud","Kate","3","Harrell","105.50812","584","Chanson Sur Une Seule Note Samba De Uma Nota So","97"
"Prodigy","Chloe","0","Cuevas","335.90812","576","Breathe","49"
"Danny Gokey","Chloe","1","Cuevas","187.08853","576","My Best Days Are Ahead Of Me","49"
"Queen","Chloe","2","Cuevas","134.71302","576","Is This The World We Created? (1994 Digital Remaster)","49"
"The Fratellis","Chloe","3","Cuevas","196.25751","576","Ole Black 'n' Blue Eyes","49"
"Linkin Park","Chloe","4","Cuevas","208.92689","576","What I've Done (Album Version)","49"
"Silvio Rodriguez","Chloe","5","Cuevas","381.3873","576","SueÃÂ±o de Una Noche de Verano","49"
"Avantasia","Chloe","6","Cuevas","582.73914","576","The Tower","49"
"Fleet Foxes","Chloe","7","Cuevas","147.04281","576","White Winter Hymnal","49"
"Asking Alexandria","Chloe","8","Cuevas","278.83057","576","Not The American Average (feat. NO)","49"
"Kanye West","Chloe","9","Cuevas","242.93832","576","We Don't Care","49"
"Jack Johnson","Chloe","10","Cuevas","264.82893","576","Monsoon","49"
"Haddaway","Chloe","11","Cuevas","223.97342","576","What Is Love","49"
"The Black Crowes","Chloe","12","Cuevas","279.7971","576","Sting Me","49"
"Biz Markie","Chloe","13","Cuevas","314.14812","576","This Is Something for the Radio","49"
"Animal Collective","Chloe","14","Cuevas","359.02649","576","Brother Sport","49"
"Linkin Park","Chloe","15","Cuevas","189.28281","576","Given Up (Album Version)","49"
"Great Lake Swimmers","Kevin","0","Arellano","215.11791","815","Your Rocky Spine","66"
"Soziedad Alkoholika","Kevin","1","Arellano","204.7473","815","Va Bien","66"
"Franz Ferdinand","Kevin","2","Arellano","172.01587","815","Eleanor Put Your Boots On","66"
"Modest Mouse","Kevin","3","Arellano","209.52771","815","Float On","66"
"Adam Lambert","Kevin","4","Arellano","266.44853","815","Aftermath","66"
"Parni Valjak","Kevin","5","Arellano","259.83955","815","Dok si pored mene","66"
"Flaw","Kevin","7","Arellano","265.89995","815","Not Enough","66"
"Foo Fighters","Kevin","8","Arellano","250.14812","815","Everlong","66"
"ÃÂngeles del Infierno","Kevin","9","Arellano","267.25832","815","Si TÃÂº No EstÃÂ¡s AquÃÂ­","66"
"Smash Mouth","Kevin","10","Arellano","216.39791","815","All Star","66"
"BeyoncÃÂ© feat. Jay-Z","Ayla","1","Johnson","235.93751","839","Crazy In Love","63"
"Aaliyah","Ayla","2","Johnson","228.28363","839","More Than A Woman","63"
"Coldplay","Emily","1","Benson","268.38159","821","Yellow","58"
"Martin Solveig","Emily","2","Benson","246.282","821","Something About You","58"
"Simple Minds","Ryan","0","Smith","240.03873","845","Glittering Prize","26"
"Guns N' Roses","Ryan","1","Smith","284.05506","845","Don't Cry (Original)","26"
"Erin Bode","Rylan","0","George","252.05506","617","Here_ There And Everywhere","16"
"Blue Oyster Cult","Rylan","1","George","322.42893","617","Buck's Boogie","16"
"Little Boots","Rylan","2","George","195.94404","617","Meddle","16"
"FM Static","Rylan","3","George","218.27873","617","Tonight","16"
"Dead Kennedys","Rylan","4","George","90.40934","617","Terminal Preppie","16"
"Jim Jones & Ron Browz featuring Juelz Santana","Rylan","5","George","215.97995","617","Pop Champagne","16"
"Dr. Dre / Eminem / Alvin Joiner","Rylan","6","George","244.21832","617","What's The Difference","16"
"The Cinematic Orchestra","Kevin","0","Arellano","373.9424","850","To Build A Home","66"
"Cradle Of Filth","Kevin","1","Arellano","355.94404","850","Tonight In Flames (Album Version)","66"
"Disturbed","Cecilia","0","Owens","224.86159","847","Numb (Album Version)","6"
"Viola","Kevin","2","Arellano","260.25751","850","Nostalgia Amnesia","66"
"Justin Bieber","Cecilia","1","Owens","220.89098","847","Somebody To Love","6"
"Dwight Yoakam","Cecilia","2","Owens","239.3073","847","You're The One","6"
"Ivy","Anabelle","1","Simpson","264.61995","791","Edge Of The Ocean","69"
"Jill Barber","Ava","0","Robinson","199.52281","836","Two Brown Eyes","50"
"Bootsy Collins","Celeste","0","Williams","411.42812","826","Stretchin' Out (In A Rubber Band) (LP Version)","53"
"Toy-Box","Cienna","0","Freeman","197.79873","131","Eenie_ Meenie_ Miney_ Mo","56"
"The Libertines","Noah","2","Chavez","203.72853","755","Can't Stand Me Now","94"
"Beirut","Cienna","1","Freeman","142.31465","131","The Penalty","56"
"Amy Winehouse","Noah","3","Chavez","154.14812","755","Love Is A Losing Game","94"
"Slipknot","Jordyn","1","Powell","278.59546","357","Before I Forget (Album Version)","98"
"The All-American Rejects","Jordyn","2","Powell","183.61424","357","One More Sad Song","98"
"Guns N' Roses","Andrea","0","Butler","406.17751","745","Paradise City","90"
"Harmonia","Tegan","0","Levine","655.77751","848","Sehr kosmisch","80"
"Roky Erickson","Andrea","1","Butler","248.0322","745","Cold night for alligators","90"
"Modest Mouse","Tegan","1","Levine","58.90567","848","Interlude (Milo)","80"
"Velour 100","Tegan","2","Levine","202.29179","848","Clouds (Of Color Bright Album Version)","80"
"Soundgarden","Tegan","3","Levine","290.11546","848","Burden In My Hand","80"
"Shinedown","Tegan","4","Levine","229.98159","848","Devour (Album Version)","80"
"Benassi Bros.","Tegan","5","Levine","348.60363","848","Turn Me Up (Sfaction Version / Feat. Sandy)","80"
"The Black Keys","Tegan","6","Levine","211.01669","848","Tighten Up","80"
"Taylor Swift","Tegan","7","Levine","237.03465","848","Jump Then Fall","80"
"Company Flow","Rylan","1","George","347.53261","854","Definitive","16"
"Belanova","Tegan","8","Levine","187.53261","848","Me Pregunto","80"
"Hinder","Tegan","9","Levine","262.05995","848","Lips Of An Angel","80"
"Armin van Buuren","Rylan","2","George","425.9522","854","Intricacy","16"
"Lauryn Hill","Tegan","11","Levine","326.53016","848","Ex-Factor","80"
"12 Stones","Rylan","3","George","225.98485","854","The Way I Feel (Not Our Master)","16"
"WILL B","Tegan","12","Levine","525.26975","848","Upgrade","80"
"Mikromusic","Rylan","4","George","289.17506","854","Moje Mieszkanie","16"
"Kajagoogoo","Rylan","5","George","223.55546","854","Too Shy","16"
"Pearl Jam","Tegan","13","Levine","219.32363","848","Can't Keep","80"
"Marilyn Manson","Rylan","6","George","305.76281","854","I Don't Like The Drugs (But The Drugs Like Me)","16"
"The Darkness","Tegan","14","Levine","209.3971","848","Growing On Me","80"
"Florence + The Machine","Rylan","7","George","290.48118","854","Rabbit Heart (Raise It Up)","16"
"Rilo Kiley","Tegan","15","Levine","205.26975","848","More Adventurous (Album Version)","80"
"David Banner / Chris Brown / Yung Joc","Tegan","16","Levine","224.54812","848","Get Like Me","80"
"Tracy Nelson","Rylan","8","George","272.74404","854","Cry On (Album Version)","16"
"Mogwai","Tegan","17","Levine","327.23546","848","Kids Will Be Skeletons","80"
"Peter Tosh","Rylan","9","George","790.36036","854","Rastafari Is","16"
"Bernard Fanning","Tegan","18","Levine","151.09179","848","Wish You Well","80"
"Origin Unknown","Tegan","19","Levine","273.44934","848","Valley of the Shadows","80"
"Kristofer ÃÂstrÃÂ¶m","Tegan","20","Levine","341.26322","848","Not Cool Again","80"
"Kiuas","Rylan","10","George","265.24689","854","The New Chapter","16"
"Cage The Elephant","Tegan","21","Levine","228.0224","848","Back Against The Wall","80"
"Stephen Fretwell","Rylan","11","George","215.69261","854","Emily","16"
"Randy Crawford","Tegan","22","Levine","270.75873","848","Almaz","80"
"Justice","Rylan","12","George","236.12036","854","DVNO","16"
"Alliance Ethnik","Tegan","23","Levine","252.21179","848","ReprÃÂ©sente","80"
"Kaiser Chiefs","Rylan","13","George","221.07383","854","Try Your Best","16"
"Krokus","Rylan","14","George","254.51057","854","Out Of Control","16"
"Bloodhound Gang","Tegan","24","Levine","261.79873","848","The Bad Touch","80"
"Naughty By Nature","Rylan","15","George","269.68771","854","O.P.P.","16"
"The Mercury Program","Tegan","25","Levine","439.50975","848","Fragile or Possibly Extinct","80"
"Filterfunk","Aiden","0","Hess","173.03465","760","S.O.S. (Message In A Bottle) (Hi_Tack Radio Edit)","86"
"Genesis","Ryan","0","Smith","265.97832","853","That's All (2007 Digital Remaster)","26"
